dbcellid,x,y,z,goog14r0seg1_baseid,google_aggloid,dbcelltype,dbsubcelltype,dbsubcelltype2,dbsubcelltype3,nrvoxels,circulardepth
38774,442444,139095,1536,30044419792,30044420350,ASTROCYTE,0,0,0,103,383
27274,323657,55655,1536,634735199,678421965,INTERNEURON,0,0,0,359,699
38351,385069,233606,1536,6576173621,24321455315,PYRAMIDAL,0,0,0,1639,1105
2177,159397,183553,1536,4865623078,31505221344,MG_OPC,0,0,0,104,2273
26097,414068,128292,1536,2937839500,29664998555,ASTROCYTE,0,0,0,104,535
24257,414447,198607,1536,5441851651,5616524069,PYRAMIDAL,0,0,0,360,789
38521,420556,234348,1536,24366383576,24366383834,PYRAMIDAL,512,0,0,616,835
36271,191328,221499,1536,5958682721,23951116631,MG_OPC,0,0,0,105,2396
9742,281262,216553,1536,5946915742,23779393832,ASTROCYTE,0,0,0,361,1810
21409,332012,187237,1536,4217353572,4886078981,UNCLASSIFIEDNEURON,80,0,0,361,1341
27471,348648,86530,1536,1829389282,19443642468,MG_OPC,0,0,0,107,744
38488,450936,213400,1536,5923246927,32519435611,ASTROCYTE,0,0,0,107,554
38777,440706,137555,1536,12328282641,12328297409,ASTROCYTE,0,0,0,107,389
45793,481583,204680,1536,23101955471,32141972730,ASTROCYTE,0,0,0,107,299
2207,149774,187097,1536,4734316203,31621358408,MG_OPC,0,0,0,108,2327
35985,417115,85853,1536,1569709734,10609745067,ASTROCYTE,0,0,0,108,323
40316,95636,277290,1536,7934972136,34647443693,ASTROCYTE,0,0,0,108,3117
6529,199054,158210,1536,21855143083,30662246637,C-SHAPEDCELL_AKA_MG_OPC,0,0,0,109,1948
25647,437740,181561,1536,4394230592,31456322714,ASTROCYTE,0,0,0,109,565
15482,237508,118957,1536,2553672030,11680946791,ASTROCYTE,0,0,0,365,1518
8277,254197,127918,1536,2554708054,2990942370,PYRAMIDAL,0,0,0,622,1498
2856,190580,225370,1536,6365832934,6395093488,MG_OPC,0,0,0,111,2423
16349,331081,228472,1536,6007246666,6618181173,PYRAMIDAL,0,0,0,367,1497
18417,352423,96920,1536,2018852535,19749561208,MG_OPC,0,0,0,112,778
38596,452768,175037,1536,3987256174,13638809952,ASTROCYTE,0,0,0,112,433
6265,264956,197710,1536,5363970746,14331247422,ASTROCYTE,0,0,0,368,1833
44824,304400,48212,1536,750594398,18263005165,UNCLASSIFIEDNEURON,0,0,0,368,747
9660,319194,200357,1536,4420087741,5060677723,PYRAMIDAL,0,0,0,1136,1483
23509,369781,237965,1536,24481147162,24553918401,MG_OPC,0,0,0,113,1232
4526,214151,191546,1536,4866951378,5202117326,UNKNOWN1,0,0,0,1393,2095
3642,240319,132153,1536,3266959894,12132322166,MG_OPC,0,0,0,114,1592
13872,391394,235611,1536,24481834237,33259838033,MG_OPC,0,0,0,114,1062
41797,466115,129782,1536,0,0,ASTROCYTE,0,0,0,114,181
49245,283689,52527,1536,27127709486,27127709486,INTERNEURON,512,0,0,114,871
24944,408949,236162,1536,5907199599,24467904566,PYRAMIDAL,0,0,0,882,928
25207,378290,227858,1536,6241825901,6445348868,PYRAMIDAL,0,0,0,1394,1142
38470,441175,208539,1536,5675364977,32329871505,ASTROCYTE,0,0,0,115,616
22409,297830,80809,1536,1594985701,19019774318,INTERNEURON,0,0,1,372,986
23536,349152,238989,1536,6619042956,15731570858,PYRAMIDAL,0,0,0,884,1391
14259,294652,118558,1536,2351228264,2657164231,PYRAMIDAL,0,0,0,1396,1230
39438,391915,58797,1536,18338710089,18542557080,ASTROCYTE,0,0,0,117,339
41674,468649,167907,1536,4512030802,30991543538,ASTROCYTE,0,0,0,117,294
45792,481120,203705,1536,23334826154,23334910798,ASTROCYTE,0,0,0,117,300
2887,206272,238399,1536,6759533855,24504771749,ASTROCYTE,0,0,0,374,2403
3026,191182,210603,1536,5798261928,32423375326,MG_OPC,0,0,0,119,2330
46927,149322,155623,1536,21707950092,21737035421,PYRAMIDAL,0,0,0,887,2089
38552,468587,214703,1536,6011377739,32563706869,ASTROCYTE,0,0,0,120,422
19845,353020,175471,1536,4639088927,4784734479,ASTROCYTE,0,0,0,376,1149
27272,328026,60789,1536,708061219,999044938,PYRAMIDAL,0,0,0,376,708
316,244688,147160,1536,3732921143,3834851828,UNKNOWN0,0,0,0,121,1666
14642,210928,220942,1536,6075592983,6381266750,MG_OPC,0,0,0,121,2283
27185,355788,62240,1536,912432096,1029050562,ASTROCYTE,0,0,0,121,566
43102,454583,231331,1536,24149107284,33116397122,ASTROCYTE,0,0,0,121,566
15761,252799,112232,1536,1826701920,2481367355,PYRAMIDAL,0,0,0,889,1404
18089,256858,96056,1536,1797266683,1855540282,PYRAMIDAL,0,0,0,1145,1280
38604,452766,170013,1536,4409488329,31078331097,ASTROCYTE,0,0,0,122,418
41604,432279,204034,1536,5325759618,23304014215,MG_OPC,0,0,0,122,671
14238,312544,108535,1536,11523328830,29006508253,MG_OPC,0,0,0,123,1073
34004,100244,260560,1536,25229113294,34079874407,UNKNOWN0,0,1,0,123,2984
41662,478454,161891,1536,3813300132,21980888874,ASTROCYTE,0,0,0,123,203
16176,305849,163319,1536,4157241153,13284500845,ASTROCYTE,0,0,0,379,1406
9269,223061,238672,1536,6556053420,6861960127,PYRAMIDAL,2,0,0,1403,2297
38359,388009,230824,1536,6227122866,33114162900,ASTROCYTE,0,0,0,124,1076
41863,467133,141780,1536,3463956477,21296377816,ASTROCYTE,0,0,0,125,218
21598,373678,114429,1536,2572668484,11525358825,ASTROCYTE,0,0,0,381,738
23752,266552,241714,1536,6703539757,24637786783,INTERNEURON,256,0,2,381,2010
7792,244876,229201,1536,5916749978,6426047078,UNKNOWN2,0,0,0,1405,2111
9153,267387,209936,1536,5830136906,5902662153,PYRAMIDAL,0,0,0,2173,1875
38543,465715,211172,1536,5807460193,23596385669,MG_OPC,0,0,0,126,436
39643,447442,124110,1536,2778891671,11629697057,INTERNEURON,0,0,0,126,289
44719,125986,284135,1536,8139738437,34866823699,ASTROCYTE,0,0,0,126,3113
22254,290436,76006,1536,1376379373,27913988408,MG_OPC,0,0,0,127,992
45779,331112,251544,1536,24945692309,24945692438,PYRAMIDAL,512,0,0,383,1560
8676,285718,171744,1536,2962470242,4636899426,PYRAMIDAL,0,0,0,639,1574
39336,430350,91513,1536,1934063811,28471864071,ASTROCYTE,0,0,0,128,264
38776,441447,138090,1536,3142529451,30015275995,ASTROCYTE,0,0,0,129,386
41792,466599,128698,1536,3230925417,20830546243,ASTROCYTE,0,0,0,129,173
11165,307707,202750,1536,4580625769,14536479508,UNKNOWN2,1,0,0,385,1572
25772,393640,183002,1536,4290957638,4290957638,PYRAMIDAL,0,0,0,641,891
30953,92415,214434,1536,5795152236,23700315510,UNKNOWN2,0,0,0,897,2613
15529,241776,106077,1536,2335387272,20080639203,MG_OPC,0,0,0,130,1413
23058,228196,254899,1536,7298764151,33880351280,MG_OPC,0,0,0,130,2331
24916,430069,215745,1536,32591551111,32606077717,INTERNEURON,512,1,0,130,719
38751,452347,136976,1536,3230370308,29957413538,ASTROCYTE,0,0,0,130,305
39543,425690,104914,1536,2239487021,20086728354,ASTROCYTE,0,0,0,131,355
24885,412609,216664,1536,6198796530,6198796530,INTERNEURON,0,0,0,387,853
8407,263186,137285,1536,2729248194,2976779705,PYRAMIDAL,0,0,0,1155,1510
25778,418274,174162,1536,4510177426,22386532064,ASTROCYTE,0,0,0,132,682
25631,425330,180070,1536,4874339439,22605094348,UNCLASSIFIEDNEURON,16,0,0,133,651
41115,88146,242533,1536,7061468841,33468092407,ASTROCYTE,0,0,0,133,2833
12897,195136,263579,1536,7530642686,34170370586,ASTROCYTE,0,0,0,389,2594
24906,424844,208288,1536,23536784025,23536784025,INTERNEURON,0,0,0,134,739
9665,315590,203391,1536,5336285896,5817010791,UNKNOWN2,1,0,0,390,1520
8352,250584,155049,1536,4038827379,21682179487,MG_OPC,0,0,0,135,1683
40160,118288,256444,1536,7106014709,33949443190,ASTROCYTE,0,0,0,135,2932
2110,163281,175398,1536,13585355037,31214208124,ASTROCYTE,0,0,0,647,2201
7655,268311,194481,1536,5204234896,23080282766,MG_OPC,0,0,0,136,1796
24219,421442,189543,1536,5121711165,22925221219,INTERNEURON,0,0,0,136,709
27187,355142,63164,1536,956249840,999891810,ASTROCYTE,0,0,0,136,575
37365,89529,196291,1536,23190740220,31939599958,ASTROCYTE,0,0,0,136,2467
41690,473364,145832,1536,3216367365,30263814609,MG_OPC,0,0,0,136,187
46895,419235,65370,1536,27568908334,27568922719,ASTROCYTE,0,0,0,136,208
16141,328950,140163,1536,3342899266,3473753365,INTERNEURON,128,0,0,392,1146
13445,346447,212774,1536,4872777601,5658661449,PYRAMIDAL,0,0,0,1672,1334
38482,452934,212037,1536,5836151373,23639633761,ASTROCYTE,0,0,0,137,535
19221,395002,134488,1536,2908710242,21046495862,PYRAMIDAL,0,0,0,393,691
20798,381519,128191,1536,2428089412,3126001749,PYRAMIDAL,0,0,0,393,752
349,227879,159933,1536,3864067898,4139779240,PYRAMIDAL,2,0,0,1417,1830
4768,234454,161846,1536,2991629278,4314858515,PYRAMIDAL,0,0,0,1417,1809
18111,258004,99247,1536,2132214844,28698996545,MG_OPC,0,0,0,138,1296
49280,412815,50931,1536,0,0,UNKNOWN0,0,0,0,138,173
1037,196431,149217,1536,3745873159,30356457908,ASTROCYTE,0,0,0,395,1896
19690,365828,220089,1536,5366918795,6022927138,PYRAMIDAL,0,0,0,1163,1214
38489,451538,213165,1536,5952434831,23683218086,ASTROCYTE,0,0,0,140,549
38587,455889,204267,1536,5865383722,23435905284,MG_OPC,0,0,0,140,494
18413,357711,99411,1536,1960667514,2149940424,ASTROCYTE,0,0,0,396,760
21924,389080,181117,1536,4479995708,4494552853,PYRAMIDAL,0,0,0,908,917
24511,395292,165362,1536,4320261318,13185609067,ASTROCYTE,0,0,0,141,815
24901,422138,209824,1536,5238167206,5835085517,PYRAMIDAL,0,0,0,397,763
35824,404159,72493,1536,27815898395,27859570219,MG_OPC,0,0,0,143,337
35879,415324,113216,1536,2559498177,29170083114,ASTROCYTE,0,0,0,143,461
9284,209231,242717,1536,6643441944,6803527523,UNCLASSIFIEDNEURON,0,0,0,1423,2406
14185,297994,137372,1536,3414546580,21159697353,MG_OPC,0,0,0,144,1318
14254,297047,116623,1536,2307965742,2526367809,PYRAMIDAL,0,0,0,1168,1206
4819,236678,189321,1536,5086200519,31697063798,MG_OPC,0,0,0,145,1959
46894,479600,211382,1536,14047338230,23567744681,ASTROCYTE,0,0,0,145,330
4664,156842,196095,1536,5200132959,31927291939,ASTROCYTE,0,0,0,401,2373
36130,327248,115755,1536,2454706784,2673166788,PYRAMIDAL,0,0,0,657,1029
41789,464965,127935,1536,2881318444,11950555928,ASTROCYTE,0,0,0,146,182
21594,368306,114503,1536,2339430678,2718021212,PYRAMIDAL,0,0,0,402,772
39668,453031,115805,1536,29229567805,29244125031,ASTROCYTE,0,0,0,147,217
11163,306450,198595,1536,5132426903,5146984309,UNKNOWN2,0,0,0,403,1563
14345,268176,118353,1536,2132884905,2831558396,PYRAMIDAL,0,0,0,1427,1369
27305,302156,53558,1536,27171950449,27171950449,INTERNEURON,512,0,0,148,792
46044,396563,44093,1536,0,0,INTERNEURON,512,0,0,148,232
45025,133514,165305,1536,30878386823,39670991696,PYRAMIDAL,2,0,0,1684,2195
14281,281987,121646,1536,2409398662,2671545023,PYRAMIDAL,0,0,0,917,1317
25755,402210,189415,1536,4552942229,5121155064,PYRAMIDAL,0,0,0,917,850
25309,411583,206596,1536,5893154287,32285206742,INTERNEURON,0,0,0,150,833
41239,82341,202080,1536,23292392369,23292392464,ASTROCYTE,0,0,0,150,2507
41570,470597,187531,1536,5035900304,13988693899,INTERNEURON,0,0,0,151,338
45803,419881,70791,1536,18921961764,27758180420,INTERNEURON,512,0,0,151,231
46931,471458,217922,1536,23814903878,23814903878,MG_OPC,0,0,0,151,407
46013,258402,267454,1536,34318059939,25409142866,INTERNEURON,0,0,0,919,2152
16173,304976,172993,1536,4317296698,4637569944,PYRAMIDAL,0,0,0,408,1458
6981,172378,193545,1536,4866557654,4881159852,PYRAMIDAL,2,0,0,1176,2299
46915,310685,50945,1536,18248812335,18292382137,INTERNEURON,512,0,0,153,735
2689,160895,154047,1536,4094078022,12842983213,UNKNOWN1,0,0,0,921,2048
4246,232954,226774,1536,6454751999,6454751999,UNKNOWN2,18,0,0,1433,2178
38634,452060,159442,1536,4074761087,13085651057,ASTROCYTE,0,0,0,154,388
46877,301005,46038,1536,26909906638,26968106124,PYRAMIDAL,512,0,0,410,749
18346,318103,96931,1536,1973807020,2105026187,PYRAMIDAL,0,0,0,922,975
10491,289613,245583,1536,6559179000,7053583242,UNCLASSIFIEDNEURON,0,0,0,1690,1855
14170,293280,131263,1536,2875215048,3020962425,PYRAMIDAL,0,0,0,1435,1311
721,205544,161400,1536,3643825567,3949673527,PYRAMIDAL,2,0,0,1948,1942
4694,170311,202397,1536,4953436388,14459138101,ASTROCYTE,0,0,0,413,2369
7668,266345,203883,1536,5393507695,5655289515,INTERNEURON,16,0,0,413,1854
14614,241633,215846,1536,5654092357,32585198921,PYRAMIDAL,2,0,0,1182,2069
259,268224,152509,1536,3647360310,3995870542,UNKNOWN1,0,0,0,415,1572
45878,304022,259259,1536,25192229704,34028448378,INTERNEURON,512,0,0,415,1785
26100,416551,131674,1536,3229188131,29796071776,ASTROCYTE,0,0,0,160,533
35833,411568,58712,1536,27321172234,27379415680,ASTROCYTE,0,0,0,160,221
24022,381732,135831,1536,3606579542,3679365734,INTERNEURON,0,0,0,416,785
10455,269874,257307,1536,6863419127,25089161697,UNCLASSIFIEDNEURON,18,0,0,672,2037
20308,291113,80846,1536,1405215929,19223356515,ASTROCYTE,0,0,0,418,1020
16487,318798,229320,1536,6226013466,6588921571,INTERNEURON,0,0,0,674,1590
38395,438055,230947,1536,24265039183,33086757384,MG_OPC,0,0,0,163,693
11296,303658,184348,1536,4316712886,13924974798,PYRAMIDAL,0,0,0,419,1520
12875,220104,262861,1536,25233069845,34142117939,ASTROCYTE,0,0,0,419,2418
15951,331828,146143,1536,3575566498,12790491168,MG_OPC,0,0,0,164,1158
21904,399617,196135,1536,5223099820,31949981896,ASTROCYTE,0,0,0,164,891
39536,422890,107860,1536,2006718469,2632707962,ASTROCYTE,0,0,0,164,387
5134,190303,128451,1536,12072574715,29672035937,ASTROCYTE,0,0,0,420,1770
19128,364108,125872,1536,2659981075,3111006076,PYRAMIDAL,0,0,0,1444,854
27432,413686,145347,1536,3811328569,30247257276,INTERNEURON,0,0,0,165,608
38648,437656,162855,1536,4350703987,30830363064,INTERNEURON,16,0,0,165,503
4794,241718,172811,1536,4446151704,13515358140,ASTROCYTE,0,0,0,421,1836
22641,314522,86201,1536,1406224076,1872039573,INTERNEURON,0,0,16,421,932
35828,411509,67203,1536,18805227117,18805227597,INTERNEURON,512,0,0,166,265
22619,302815,69860,1536,1085629475,1230952667,INTERNEURON,0,0,0,422,893
26686,354411,81011,1536,1727605450,10520211582,INTERNEURON,0,0,0,167,680
41734,444608,150501,1536,3987125234,21572263629,INTERNEURON,0,0,0,167,410
25576,425348,202405,1536,5747859974,23318411304,MG_OPC,0,0,0,168,719
38748,452964,137642,1536,3055726825,29971984900,ASTROCYTE,0,0,0,168,303
4666,159022,194244,1536,5258521005,31854579201,ASTROCYTE,0,0,0,424,2352
41745,465246,174458,1536,22388123844,31224326380,ASTROCYTE,0,0,0,169,340
38773,444551,140739,1536,3579537704,12444885801,ASTROCYTE,0,0,0,170,374
21501,351058,134290,1536,3067334843,3067334843,PYRAMIDAL,0,0,0,938,978
29863,123863,231520,1536,6348925022,24283669197,ASTROCYTE,0,0,0,171,2728
18378,332546,90839,1536,1334269100,10738043179,ASTROCYTE,0,0,0,427,860
1455,194187,192217,1536,4619362213,5056254666,UNKNOWN2,2,0,0,1963,2198
2151,154063,167922,1536,4152290803,4195933777,PYRAMIDAL,2,0,0,2219,2171
3975,220426,129195,1536,3091382154,3164343883,PYRAMIDAL,0,0,0,428,1661
13141,284780,167821,1536,4099041351,4301587135,PYRAMIDAL,0,0,0,428,1559
21908,384752,195338,1536,5150225355,5265778012,PYRAMIDAL,0,0,0,1452,997
8784,299891,187507,1536,5015897142,5088538374,ASTROCYTE,0,0,0,173,1559
20318,278957,90839,1536,19528735642,28437653360,INTERNEURON,512,0,0,173,1142
41687,470249,151442,1536,3798538393,12707704803,MG_OPC,0,0,0,173,229
45224,182019,134574,1536,21068483937,29875573393,MG_OPC,0,0,0,173,1841
8145,273858,160669,1536,3909126604,4301820669,PYRAMIDAL,0,0,0,429,1586
5116,185193,137356,1536,3454481160,3512622076,PYRAMIDAL,0,0,0,1709,1851
21907,396554,194239,1536,5411875392,22866597966,INTERNEURON,0,0,0,175,907
24021,380456,138171,1536,3184390821,3475447132,PYRAMIDAL,0,0,0,943,804
5041,204235,144110,1536,3222323948,12305971553,PYRAMIDAL,0,0,0,432,1830
18317,339173,100672,1536,1814378669,11349475026,INTERNEURON,0,0,0,432,877
901,192133,167112,1536,3571857277,30880459105,PYRAMIDAL,16,0,0,1457,2038
26482,329394,78819,1536,1362960740,1683102153,INTERNEURON,0,0,0,178,808
35350,104184,206482,1536,23453252429,32274898433,INTERNEURON,0,0,0,178,2551
19976,384969,162533,1536,4334482544,4334482544,PYRAMIDAL,0,0,0,434,876
38572,472291,200730,1536,0,0,ASTROCYTE,0,0,0,179,360
22278,283556,67815,1536,953826036,9964746058,ASTROCYTE,0,0,0,435,972
39685,449140,100036,1536,28705363842,28719918831,INTERNEURON,0,0,0,1203,177
39897,397187,63388,1536,27364306304,27495407481,ASTROCYTE,0,0,0,180,333
39440,386291,58460,1536,709726342,18498680099,ASTROCYTE,0,0,0,181,371
10029,277487,157889,1536,4040200115,4083287144,UNKNOWN2,1,0,0,437,1550
41965,403041,163268,1536,4233370204,22007533505,INTERNEURON,0,0,0,437,752
14307,300290,104499,1536,1827840795,2191537667,PYRAMIDAL,0,0,0,1461,1117
26669,374673,88778,1536,2004923225,19488101465,INTERNEURON,0,0,0,182,602
45791,477963,205563,1536,23436622307,23436639118,ASTROCYTE,0,0,0,182,329
21276,353390,152049,1536,2310916117,30303267019,PYRAMIDAL,0,0,0,1462,1046
237,261771,168410,1536,4432265913,13428467402,UNKNOWN0,0,0,0,183,1699
41733,445940,148080,1536,3710538221,21499462298,ASTROCYTE,0,0,0,183,392
19982,384801,167594,1536,4261754939,4436310400,INTERNEURON,0,0,2,439,897
41676,467653,168488,1536,4148072087,13391848881,ASTROCYTE,0,0,0,184,303
30494,120858,181956,1536,5082608950,22624046358,ASTROCYTE,0,0,0,440,2344
41052,213484,108091,1536,20166975598,28959579830,INTERNEURON,512,0,0,440,1542
10456,273462,253930,1536,7038061694,16136762664,PYRAMIDAL,0,0,0,696,2000
4119,230623,192857,1536,4620355056,40504080119,PYRAMIDAL,0,0,0,1720,2014
27451,394334,144453,1536,3694345875,21424953642,INTERNEURON,16,0,0,185,738
2158,155429,156721,1536,21780897060,30602543554,INTERNEURON,0,0,0,441,2083
23580,317120,245035,1536,6865347869,7112542653,UNKNOWN2,0,0,0,697,1649
4878,165187,231295,1536,6408787780,33092159831,UNKNOWN2,2,0,0,953,2587
8293,255512,121748,1536,3049098879,11856188100,INTERNEURON,0,0,0,186,1453
18354,324792,107362,1536,2381979315,20185270214,ASTROCYTE,0,0,0,186,997
39644,444835,126429,1536,2997205794,29549562848,ASTROCYTE,0,0,0,186,317
27431,410854,142698,1536,21279907465,30159812004,INTERNEURON,0,0,0,187,617
35993,416850,79338,1536,19271350782,28049252682,ASTROCYTE,0,0,0,187,293
38511,419747,229064,1536,33042444292,33042444292,INTERNEURON,0,0,0,187,829
39915,393557,54640,1536,18382470185,18382470185,INTERNEURON,512,0,0,187,307
21596,370672,110305,1536,1538903013,2572579889,PYRAMIDAL,0,0,0,699,736
38635,451418,159017,1536,4031147823,21878139929,ASTROCYTE,0,0,0,188,391
41566,473057,189223,1536,5036265506,31704977624,ASTROCYTE,0,0,0,188,324
14066,285236,160438,1536,3894701091,4214710256,PYRAMIDAL,0,0,0,444,1518
26739,336376,66291,1536,708281058,1057492545,PYRAMIDAL,0,0,0,700,697
34777,163522,272217,1536,7908222829,34460478697,UNCLASSIFIEDNEURON,0,0,0,701,2839
3870,232500,136661,1536,3150385067,3485114200,PYRAMIDAL,0,0,0,446,1658
18334,322454,96501,1536,1187353621,2076014009,PYRAMIDAL,0,0,0,958,949
38524,423086,232323,1536,33100964662,33159017915,INTERNEURON,0,0,0,191,811
41935,470224,191287,1536,5341807060,14178025675,ASTROCYTE,0,0,0,191,351
10458,273768,256217,1536,16267662012,25118452034,INTERNEURON,0,0,0,447,2005
18379,331685,91620,1536,1523177232,10766923905,ASTROCYTE,0,0,0,192,869
25763,406980,181039,1536,4684614800,22619067409,INTERNEURON,0,0,0,192,788
41967,404328,160706,1536,3345191925,30698342651,PYRAMIDAL,0,0,0,704,733
23512,373038,240244,1536,6444487236,24467276569,PYRAMIDAL,0,0,0,705,1213
17722,182765,262050,1536,7603251790,7632089156,UNCLASSIFIEDNEURON,0,0,0,961,2668
2181,161916,185596,1536,4167593896,4851343299,PYRAMIDAL,2,0,0,1217,2280
24781,412893,181803,1536,5092275267,31470077206,INTERNEURON,0,0,0,194,747
22675,314012,68186,1536,998314184,1027458692,PYRAMIDAL,0,0,0,706,826
41760,471703,179413,1536,5007079020,31384675404,ASTROCYTE,0,0,0,195,306
17463,331226,245171,1536,24770991879,33578095885,INTERNEURON,0,0,1,196,1543
45225,180928,135032,1536,29875544346,29875544889,MG_OPC,0,0,0,196,1848
13394,344426,201868,1536,5482938334,32122798715,INTERNEURON,0,0,0,197,1310
14277,281124,123887,1536,2802384640,11769750206,ASTROCYTE,0,0,0,453,1335
7031,211995,130051,1536,2888121700,3164359293,PYRAMIDAL,0,0,0,1733,1701
18096,259358,93410,1536,1782855544,1826001407,PYRAMIDAL,0,0,0,1989,1251
11195,307591,196030,1536,5263602951,14201648348,ASTROCYTE,0,0,0,198,1545
27899,224259,122559,1536,2829893077,3048105421,INTERNEURON,0,0,0,198,1600
19717,343804,227276,1536,5731067724,6487561006,PYRAMIDAL,0,0,0,454,1399
7817,242220,237586,1536,6192796433,6848118243,INTERNEURON,0,0,0,710,2165
20820,382002,143854,1536,3156094579,3752135791,PYRAMIDAL,0,0,0,966,819
12350,225791,229217,1536,6425404732,6483720261,UNKNOWN2,2,0,0,1478,2235
7070,212666,124857,1536,2872996421,20720104761,ASTROCYTE,0,0,0,456,1663
1684,228399,207958,1536,5421293510,5886832403,UNCLASSIFIEDNEURON,0,2,0,968,2110
7587,272904,180579,1536,4562754293,4694732857,PYRAMIDAL,0,0,0,2760,1698
21880,394872,212515,1536,5878071643,32488437447,INTERNEURON,0,0,0,201,975
26126,405268,122458,1536,3039637673,20653772981,INTERNEURON,0,0,0,201,569
5844,176347,195643,1536,5186276380,31869705650,ASTROCYTE,0,0,0,457,2298
11226,322551,198684,1536,5526201238,32020169675,UNCLASSIFIEDNEURON,0,0,0,457,1453
10707,212470,269114,1536,16615735802,25538537521,UNCLASSIFIEDNEURON,0,0,0,713,2495
48632,210087,104407,1536,28813906512,28842976479,PYRAMIDAL,512,0,0,970,1528
46022,437579,93251,1536,19664977477,19664977477,INTERNEURON,512,0,0,203,224
18074,255025,80841,1536,19251288199,28072905985,ASTROCYTE,0,0,0,204,1186
27644,300563,61294,1536,634034153,9732311941,INTERNEURON,0,0,1,204,850
49284,424102,65918,1536,27598182404,27598197017,INTERNEURON,512,0,0,204,181
8153,267521,165186,1536,4257753963,4286898346,UNKNOWN2,0,0,0,460,1648
9653,310535,204111,1536,5365721783,32194461462,C-SHAPEDCELL_AKA_MG_OPC,0,0,0,205,1558
24797,412106,190783,1536,5325378948,23055929143,INTERNEURON,0,0,0,205,782
